,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
8590,Invisible,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:5kF4UoA7X8L7yTwiiLGcGC,2014-11-24,244280,43,0.711,0.128,0.551,1.52e-06,0.0963,-7.368,0.0264,122.948,4
8591,Kiss Kiss,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:3JuDFJGjRpK4k8ggzfMPSO,2014-11-24,224280,26,0.646,0.0798,0.868,0.0,0.0965,-4.825,0.0532,113.014,4
8592,Nada,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:07TBJfxoHF9wNG37YxBfIL,2014-11-24,242053,47,0.654,0.0155,0.883,5.26e-06,0.106,-5.686,0.0428,127.986,4
8593,Te Regalo el Mar,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:3o3yuejGF7oZuG4uFgNUDG,2014-11-24,243533,45,0.803,0.143,0.644,0.0,0.267,-6.267,0.0396,126.945,4
8594,Primera Vez,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:5fudtdebsldutH253aI1rd,2014-11-24,201853,43,0.775,0.324,0.69,5.61e-06,0.175,-7.626,0.0292,127.946,4
8595,Solita,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:7f7hBMVpdt2KGVOMHCGQnl,2014-11-24,251800,54,0.778,0.395,0.683,0.0,0.092,-5.731,0.0348,129.942,4
8596,You Are the One,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:1jHatk3d9Uchg9sx5nyfJS,2014-11-24,272773,29,0.565,0.565,0.275,0.0,0.0785,-9.449,0.029,137.207,4
8597,Para Llegar A Ti,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:53Kxtc6CnhYt72bVTBkwas,2014-11-24,185613,43,0.718,0.218,0.713,0.0,0.143,-5.7,0.0288,135.073,4
8598,Perdóname,Soy El Mismo (Deluxe Edition),Prince Royce,spotify:track:2YmvotXFcawQhxcPeHmKYV,2014-11-24,202640,43,0.597,0.242,0.725,0.0,0.0831,-5.466,0.0339,99.988,4
8599,Soy el Mismo,Soy el Mismo,Prince Royce,spotify:track:56z1fafH2YkIUk0XqzM3Ll,2013-10-08,223053,53,0.733,0.132,0.654,0.0,0.137,-5.581,0.0447,126.958,4
8600,Te Robaré,Soy el Mismo,Prince Royce,spotify:track:3fPMRb2gcFTZcYmR0bXnDc,2013-10-08,219053,62,0.786,0.197,0.648,0.0,0.0953,-6.195,0.0389,127.953,4
8601,Darte un Beso,Soy el Mismo,Prince Royce,spotify:track:6cJLfIqwh0tCKRjYM3WpZ5,2013-10-08,206933,71,0.757,0.36,0.711,0.0,0.121,-4.643,0.0349,139.962,4
8602,You Are Fire,Soy el Mismo,Prince Royce,spotify:track:4vrTnCFwFddGyc1uIg4LyX,2013-10-08,207400,33,0.516,0.17,0.561,0.0,0.196,-6.723,0.0576,155.06,4
8603,Me Encanta,Soy el Mismo,Prince Royce,spotify:track:0kuZbehvYC1C9SvdJtOvsJ,2013-10-08,294293,40,0.546,0.277,0.633,0.0,0.0994,-6.175,0.0639,128.814,4
8604,Tu Príncipe,Soy el Mismo,Prince Royce,spotify:track:66oHmbmXCLu2lriW1lF5dQ,2013-10-08,249960,37,0.75,0.285,0.669,0.0,0.127,-6.496,0.0397,126.978,4
8605,Already Missing You (feat. Selena Gomez),Soy el Mismo,Prince Royce,spotify:track:79ncrzBkNWV1OtOswPjpmz,2013-10-08,221920,36,0.402,0.0686,0.801,0.0,0.273,-3.395,0.108,132.831,4
8606,Invisible,Soy el Mismo,Prince Royce,spotify:track:6MVCr8J3BtMoPOzUyIz7p6,2013-10-08,244280,35,0.711,0.128,0.551,1.52e-06,0.0963,-7.368,0.0264,122.948,4
8607,Kiss Kiss,Soy el Mismo,Prince Royce,spotify:track:1YIpn8wM7Zbq7sZr9AeI7I,2013-10-08,224280,30,0.646,0.0798,0.868,0.0,0.0965,-4.825,0.0532,113.014,4
8608,Nada,Soy el Mismo,Prince Royce,spotify:track:6QNMVoRnBRjasxwAynNZPN,2013-10-08,242053,41,0.654,0.0155,0.883,5.26e-06,0.106,-5.686,0.0428,127.986,4
8609,Te Regalo el Mar,Soy el Mismo,Prince Royce,spotify:track:6HhC1DIBPa0cAV1WsuIh2U,2013-10-08,243533,38,0.803,0.143,0.644,0.0,0.267,-6.267,0.0396,126.945,4
8610,Soy el Mismo,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:5sFEaj8jpmrttQkFo0t3U5,2013-10-08,223053,23,0.733,0.132,0.654,0.0,0.137,-5.581,0.0447,126.958,4
8611,Te Robaré,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:4Ck4zlbAB7fxMpLqGGJryJ,2013-10-08,219053,28,0.786,0.197,0.648,0.0,0.0953,-6.195,0.0389,127.953,4
8612,Darte un Beso,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:3DNU9JryXVYwIevvBaQDCq,2013-10-08,206933,41,0.757,0.36,0.711,0.0,0.121,-4.643,0.0349,139.962,4
8613,You Are Fire,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:2F3841odb7a8G1qBynYBnm,2013-10-08,207400,14,0.516,0.17,0.561,0.0,0.196,-6.723,0.0576,155.06,4
8614,Me Encanta,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:6cFhX4e71KgmDkd1RqPmjb,2013-10-08,294293,20,0.546,0.277,0.633,0.0,0.0994,-6.175,0.0639,128.814,4
8615,Tu Príncipe,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:0vx4vgo0YuZqP1APa3R3lU,2013-10-08,249960,20,0.75,0.285,0.669,0.0,0.127,-6.496,0.0397,126.978,4
8616,Already Missing You (feat. Selena Gomez),Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:5q8WEHWPzfkA8CA2KsBIKW,2013-10-08,221920,16,0.402,0.0686,0.801,0.0,0.273,-3.395,0.108,132.831,4
8617,Invisible,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:3t7RkPcI7dasw54J7MkBRN,2013-10-08,244280,16,0.711,0.128,0.551,1.52e-06,0.0963,-7.368,0.0264,122.948,4
8618,Kiss Kiss,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:1nyCuJlyXPSb6wecvyETHK,2013-10-08,224280,14,0.646,0.0798,0.868,0.0,0.0965,-4.825,0.0532,113.014,4
8619,Nada,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:5H8I6IXnL4WImiH1QDg0dH,2013-10-08,242053,19,0.654,0.0155,0.883,5.26e-06,0.106,-5.686,0.0428,127.986,4
8620,Te Regalo el Mar,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:7uC1TOoT4786kpZaJbe8OM,2013-10-08,243533,19,0.803,0.143,0.644,0.0,0.267,-6.267,0.0396,126.945,4
8621,Primera Vez,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:7gVxd12y8LjPxJkXlVoTNn,2013-10-08,201853,19,0.775,0.324,0.69,5.61e-06,0.175,-7.626,0.0292,127.946,4
8622,Solita,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:7y1QOEwM94ew9KIl3l3OUz,2013-10-08,251800,35,0.778,0.395,0.683,0.0,0.092,-5.731,0.0348,129.942,4
8623,You Are the One,Soy el Mismo (Bonus Tracks Version),Prince Royce,spotify:track:4t75bhf99kSdNs4XWsD2Tk,2013-10-08,271760,14,0.56,0.565,0.275,0.0,0.15,-9.449,0.0292,137.227,4
8624,Corazon Sin Cara,#1's,Prince Royce,spotify:track:14221HcjolWsz8P3gvr982,2013-06-14,212333,11,0.705,0.0546,0.821,0.0,0.125,-3.158,0.0301,127.084,4
8625,Stand By Me,#1's,Prince Royce,spotify:track:6rL3xMsCrrMKxFrxzk5Oyl,2013-06-14,205821,7,0.721,0.137,0.831,8.79e-05,0.0988,-2.099,0.0292,128.015,4
8626,Te Me Vas,#1's,Prince Royce,spotify:track:5PX0EbQ9fbzRbS9QHtXeyO,2013-06-14,199440,4,0.81,0.45,0.868,0.0,0.133,-4.63,0.0332,128.988,4
