,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
2998,Adictiva,Toda la noche vol. I,Various Artists,spotify:track:26yLCJER4ldCDEphssHQnx,2020-11-06,207853,0,0.787,0.29100000000000004,0.7709999999999999,5.65e-05,0.172,-3.2060000000000004,0.0563,99.036,4,1
2999,Falling In Love,Toda la noche vol. I,Various Artists,spotify:track:6wKoEUdPeQCXU9i5RKnHQ7,2020-11-06,228853,0,0.6829999999999999,0.0963,0.865,1.4099999999999999e-05,0.133,-5.855,0.085,127.958,4,1
3000,Hasta El Ombligo,Toda la noche vol. I,Various Artists,spotify:track:6yX5R9UdzWxq0HBvO5dPnl,2020-11-06,232560,0,0.7070000000000001,0.0458,0.861,0.0,0.245,-4.689,0.0725,96.005,4,1
3001,Teddy,Toda la noche vol. I,Various Artists,spotify:track:6HsNXBrY3UwHuPE7ooZULK,2020-11-06,185013,0,0.722,0.124,0.743,0.00021,0.0795,-5.672000000000001,0.0847,173.91400000000002,4,2
3002,Ya No Tiene Novio,Toda la noche vol. I,Various Artists,spotify:track:0QZhOBBd3eNm2i45BpmnS5,2020-11-06,198933,0,0.632,0.048,0.8320000000000001,0.0,0.0705,-1.9480000000000002,0.156,182.19299999999998,4,2
3003,Limbo,Toda la noche vol. I,Various Artists,spotify:track:0RVhkbJbEQiJqxr98ui3yI,2020-11-06,224800,0,0.805,0.0754,0.878,0.00329,0.0656,-3.826,0.0864,124.994,4,1
3004,Ahora Me Toca,Toda la noche vol. I,Various Artists,spotify:track:6wnarVK8Vfsbpbd34Q16Zt,2020-11-06,212213,0,0.648,0.201,0.7120000000000001,0.0,0.24,-8.185,0.0341,94.97,4,1
3005,Dónde Nos Vamos A Ver - Remix,Toda la noche vol. I,Various Artists,spotify:track:1blo5yfjweAsiThyfRVFio,2020-11-06,192040,0,0.8029999999999999,0.0285,0.9009999999999999,0.0,0.12300000000000001,-4.343999999999999,0.09,124.01899999999999,4,1
3006,Báilame - Remix,Toda la noche vol. I,Various Artists,spotify:track:1a3oOWHzszWdULWjEAFO9j,2020-11-06,217080,0,0.7909999999999999,0.248,0.866,5.29e-06,0.0696,-4.236000000000001,0.0496,96.01299999999999,4,1
3007,La Rompe Corazones,Toda la noche vol. I,Various Artists,spotify:track:4qy1ZGkp9jOG34azrt2TMe,2020-11-06,204520,0,0.6859999999999999,0.11800000000000001,0.8590000000000001,0.0,0.317,-2.595,0.0553,176.018,4,2
3008,Por Perro,Toda la noche vol. I,Various Artists,spotify:track:0pAS0wGrecVJsIKpbehUXQ,2020-11-06,245360,0,0.684,0.419,0.762,0.0,0.0759,-5.147,0.0564,172.015,4,2
3009,Usted,Toda la noche vol. I,Various Artists,spotify:track:1A7v7RsN51eoTXJ4CnjOKk,2020-11-06,233746,0,0.6659999999999999,0.017,0.826,0.0,0.285,-4.093,0.0625,104.70100000000001,4,1
3010,Quédate Conmigo,Toda la noche vol. I,Various Artists,spotify:track:3S8TCpVY1qy7FYQ4WXvVcy,2020-11-06,223613,0,0.738,0.0894,0.902,0.0,0.214,-3.989,0.0996,97.993,4,1
3011,Ella Se Va,Toda la noche vol. I,Various Artists,spotify:track:2ZHttM5rMqMGvfFr1sg7FC,2020-11-06,211080,0,0.8220000000000001,0.175,0.677,4.68e-06,0.0504,-4.859,0.0542,102.971,4,1
3012,Alguien Robo,Toda la noche vol. I,Various Artists,spotify:track:1dBvoLji5BGkvSZxqA4ovd,2020-11-06,223613,0,0.745,0.0976,0.914,0.0,0.222,-2.667,0.0872,92.98299999999999,4,1
3013,Ahora Dice,Toda la noche vol. I,Various Artists,spotify:track:1ekzLygSCh2SAxRwp7tES8,2020-11-06,271080,0,0.7040000000000001,0.25,0.69,0.0,0.12300000000000001,-5.4510000000000005,0.161,144.045,4,2
3014,LA CANCIÓN,Para Cargar Energía,Various Artists,spotify:track:6pnrHgdhYDtEhEaPkwCmnf,2020-11-06,242573,0,0.7559999999999999,0.152,0.6459999999999999,1.8100000000000003e-05,0.10800000000000001,-5.795,0.319,176.088,4,2
3015,Dura,Para Cargar Energía,Various Artists,spotify:track:733tQL4kz3fsHHx7Wtb4h3,2020-11-06,200480,0,0.7829999999999999,0.174,0.84,0.0,0.41200000000000003,-3.4160000000000004,0.051,95.00200000000001,4,1
3016,Salió El Sol,Para Cargar Energía,Various Artists,spotify:track:4dhx4spHa8RRvy0ScIlMF9,2020-11-06,317280,0,0.8859999999999999,0.107,0.708,0.0114,0.044000000000000004,-5.915,0.0911,109.976,4,1
3017,Algo Me Gusta De Ti,Para Cargar Energía,Various Artists,spotify:track:0RR7OgpnLqHoniTzsjKKXH,2020-11-06,274946,0,0.626,0.0029100000000000003,0.769,0.0,0.0598,-5.296,0.0325,127.949,4,1
3018,Easy - Remix,Para Cargar Energía,Various Artists,spotify:track:0Tqs4r8aU66Z9zPR605Jdo,2020-11-06,219866,0,0.8909999999999999,0.18600000000000003,0.748,2.06e-06,0.133,-3.844,0.0976,94.06,4,1
3019,911,Para Cargar Energía,Various Artists,spotify:track:5fPVnwJlLCxMyKrecrmwAC,2020-11-06,221760,0,0.7979999999999999,0.0519,0.857,4.99e-05,0.142,-3.748,0.105,102.99799999999999,4,1
3020,Punto G,Para Cargar Energía,Various Artists,spotify:track:3PbZmLYunw7fw4lWNusAFT,2020-11-06,183160,0,0.7909999999999999,0.00938,0.746,0.000125,0.125,-4.716,0.0907,165.99400000000003,4,2
3021,Rosas O Espinas - Remix,Para Cargar Energía,Various Artists,spotify:track:5Qk8dx1W1rb0Kbl04gfIof,2020-11-06,192573,0,0.778,0.128,0.856,0.0,0.0924,-3.388,0.0709,91.999,4,1
3022,Cariño Mío,Para Cargar Energía,Various Artists,spotify:track:7lh97RmillJbOUK3fuDJAK,2020-11-06,197106,0,0.8490000000000001,0.0608,0.745,0.0,0.0779,-4.513999999999999,0.157,111.98,4,1
3023,Ahora Me Toca,Para Cargar Energía,Various Artists,spotify:track:659hS5YPYJxkepJPvSKkaf,2020-11-06,212213,0,0.648,0.201,0.7120000000000001,0.0,0.24,-8.185,0.0341,94.97,4,1
3024,La Vida Es Una Sola,Para Cargar Energía,Various Artists,spotify:track:2cjKFFolagOiyAzi6wVLYY,2020-11-06,222173,0,0.847,0.0489,0.862,0.0,0.0682,-3.1310000000000002,0.0604,106.008,4,1
3025,UN PESO,Para Cargar Energía,Various Artists,spotify:track:7pKfZyAB81KheLmhMKdz2r,2020-11-06,277106,0,0.627,0.125,0.675,0.0,0.0784,-7.125,0.212,79.31,4,1
3026,Definitivamente,Para Cargar Energía,Various Artists,spotify:track:3vm5IjvR2uob7owBVNl8aq,2020-11-06,217773,0,0.812,0.59,0.764,0.0,0.253,-3.39,0.10099999999999999,100.08200000000001,4,1
3027,Pobre Diabla,Para Cargar Energía,Various Artists,spotify:track:0HMIQVP0FBVoPTTEEzwl3c,2020-11-06,255680,0,0.741,0.217,0.787,0.0179,0.0835,-6.228,0.0525,91.993,4,1
3028,Sexy Movimiento,Para Cargar Energía,Various Artists,spotify:track:5D3EOZmkYihOYcMIvDxYhz,2020-11-06,211920,0,0.787,0.405,0.858,2.95e-06,0.133,-4.152,0.0373,105.0,4,1
3029,Somos Iguales,Para Cargar Energía,Various Artists,spotify:track:3dnOlqPAsUErUJfrMWdI5S,2020-11-06,236586,0,0.777,0.16,0.7140000000000001,0.0,0.115,-4.296,0.0532,90.98700000000001,4,1
3030,PORFA,Para Cargar Energía,Various Artists,spotify:track:69WSg2qr2tfk7riQWEpqma,2020-11-06,233000,0,0.843,0.0948,0.5489999999999999,0.0,0.155,-8.017999999999999,0.16399999999999998,83.98200000000001,4,1
3031,Culpables,Para Cargar Energía,Various Artists,spotify:track:5rtRMLmgrqYVFghg6c4zA1,2020-11-06,226626,0,0.727,0.278,0.802,4.47e-06,0.157,-2.947,0.0702,130.05700000000002,4,1
3032,No Te Va,Para Cargar Energía,Various Artists,spotify:track:4Co4xtB6Rs76cMiZ5Vhx7h,2020-11-06,204880,0,0.8440000000000001,0.17,0.934,0.000121,0.134,-1.2229999999999999,0.078,96.98299999999999,4,1
3033,Dónde Nos Vamos A Ver,Para Cargar Energía,Various Artists,spotify:track:1BWmEhE7B6rz3T7pMbsY5L,2020-11-06,176533,0,0.818,0.0253,0.915,0.0,0.22899999999999998,-4.14,0.0707,124.014,4,1
3034,Lo Que Tenía,Para Cargar Energía,Various Artists,spotify:track:3oD4W4Mgkg9hrIA8S0DORN,2020-11-06,168936,0,0.685,0.124,0.7020000000000001,7.27e-06,0.0694,-4.346,0.085,173.965,4,2
3035,Mona Lisa,Para Cargar Energía,Various Artists,spotify:track:7KDsOvqOipZao8laiKBLVW,2020-11-06,185386,0,0.816,0.23800000000000002,0.7759999999999999,4.36e-06,0.0642,-4.405,0.0562,94.99600000000001,4,1
3036,MOJAITA,Para Cargar Energía,Various Artists,spotify:track:6rQ7j3e3WLYB6rDWaJ8bKr,2020-11-06,187333,0,0.449,0.0171,0.843,0.0,0.377,-3.602,0.0992,172.06900000000002,4,2
3037,Adictiva,Para Cargar Energía,Various Artists,spotify:track:2L8oRsqRj06TUGY5nMppZC,2020-11-06,207853,0,0.787,0.29100000000000004,0.7709999999999999,5.65e-05,0.172,-3.2060000000000004,0.0563,99.036,4,1
3038,Dutty Love,Para Cargar Energía,Various Artists,spotify:track:4x1RLRcoZDsE3Sp5IcuxI2,2020-11-06,285333,0,0.736,0.23800000000000002,0.8809999999999999,1.21e-05,0.11,-3.339,0.0887,89.99799999999999,4,1
3039,Besos Mojados,Para Cargar Energía,Various Artists,spotify:track:2rplIpMCzQS2VNK45AUXiQ,2020-11-06,264773,0,0.6459999999999999,0.0958,0.8109999999999999,2.5300000000000002e-05,0.266,-6.482,0.141,95.985,4,1
3040,Reggaeton Ton,Para Cargar Energía,Various Artists,spotify:track:4B3X3gy88GLJPM2jZSvHan,2020-11-06,157053,0,0.857,0.20800000000000002,0.816,0.0,0.22399999999999998,-3.845,0.207,92.01299999999999,4,1
3041,PPP,Para Cargar Energía,Various Artists,spotify:track:5kg6z3qhHmscXrkkuld4Ih,2020-11-06,129333,0,0.7979999999999999,0.38299999999999995,0.625,3.3299999999999996e-05,0.125,-6.83,0.13,92.994,4,1
3042,Ni Gucci Ni Prada,Para Cargar Energía,Various Artists,spotify:track:0LYwBzvAJnzfUOIvj5uY9n,2020-11-06,177200,0,0.772,0.414,0.674,0.000714,0.27699999999999997,-5.645,0.171,104.932,4,1
3043,Adicto,Para Cargar Energía,Various Artists,spotify:track:0jfX1RBiwaT0W1d6iWnsDO,2020-11-06,270740,0,0.7340000000000001,0.0171,0.836,1.7100000000000002e-05,0.179,-4.803,0.0736,80.002,4,1
3044,Flamenkito,Party Primaveral,Various Artists,spotify:track:0E8qcPHCaSIsJVhSDtVtYs,2020-10-30,202153,2,0.73,0.0877,0.7140000000000001,0.0,0.11699999999999999,-2.9789999999999996,0.107,94.896,4,1
3045,La Plata,Party Primaveral,Various Artists,spotify:track:4AFGIX0pobrmaWHqIYIt4U,2020-10-30,195280,1,0.758,0.19699999999999998,0.7659999999999999,0.0,0.31,-4.578,0.23600000000000002,167.942,4,2
3046,Dura,Party Primaveral,Various Artists,spotify:track:1b9JNl9MVJi9dtJIaC9TK8,2020-10-30,200480,4,0.7829999999999999,0.174,0.84,0.0,0.41200000000000003,-3.4160000000000004,0.051,95.00200000000001,4,1
3047,Usted,Party Primaveral,Various Artists,spotify:track:0cwi7QUgXBg4L9PwQNPpwT,2020-10-30,233746,2,0.6659999999999999,0.017,0.826,0.0,0.285,-4.093,0.0625,104.70100000000001,4,1
3048,Bajito,Party Primaveral,Various Artists,spotify:track:70bqZyuyPZWy1sz4Ntvtk9,2020-10-30,177013,1,0.711,0.0293,0.762,0.0,0.11800000000000001,-5.127999999999999,0.3,182.06400000000002,4,2
3049,Soy Tuya - Reloaded,Party Primaveral,Various Artists,spotify:track:5LKBQAkX36vu0DdT7oFRDx,2020-10-30,217040,1,0.845,0.10400000000000001,0.83,0.0,0.32899999999999996,-4.0489999999999995,0.0773,95.00200000000001,4,1
3050,Perdío,Party Primaveral,Various Artists,spotify:track:1SoBEVriesyVKv1Tj85M5c,2020-10-30,171385,6,0.6990000000000001,0.25,0.8370000000000001,0.0,0.158,-2.9210000000000003,0.0845,161.874,4,2
3051,Pa Dentro,Party Primaveral,Various Artists,spotify:track:5NGkkAz2vI9P4WIrRdfIZa,2020-10-30,195546,0,0.642,0.48200000000000004,0.8540000000000001,0.00389,0.316,-4.088,0.252,183.863,4,2
3052,Hasta Abajo,Party Primaveral,Various Artists,spotify:track:0vutn5W6t73Z4GYpy8Rois,2020-10-30,158826,0,0.826,0.568,0.625,1.24e-06,0.19699999999999998,-4.769,0.289,100.0,4,1
3053,Definitivamente,Party Primaveral,Various Artists,spotify:track:25XIExQ7dyqBXfy71cuWDw,2020-10-30,217773,7,0.812,0.59,0.764,0.0,0.253,-3.39,0.10099999999999999,100.08200000000001,4,1
3054,Le Encanta,Party Primaveral,Various Artists,spotify:track:416yhgtABObrhEiyV0lurk,2020-10-30,188993,1,0.775,0.078,0.8590000000000001,0.0,0.0579,-3.963,0.109,93.046,4,1
3055,Fuera De Mi Mente,Party Primaveral,Various Artists,spotify:track:2BatfFH3s8JtUYJSuVMGZZ,2020-10-30,181433,0,0.74,0.16899999999999998,0.94,0.0,0.0542,-2.068,0.10099999999999999,93.993,4,1
3056,Ni La Hora,Party Primaveral,Various Artists,spotify:track:5BXLb5qB5oh9MlOJ4jUFQ7,2020-10-30,198406,0,0.789,0.235,0.789,0.0,0.179,-2.738,0.10099999999999999,90.055,4,1
3057,Aurora,Party Primaveral,Various Artists,spotify:track:1v5tFKrhcNRF3RlUoOoBSP,2020-10-30,185666,1,0.742,0.0468,0.792,0.00351,0.0655,-4.223,0.0898,94.009,4,1
3058,Me Lloras,Party Primaveral,Various Artists,spotify:track:4MhGdGHgXKBZUsWi3Z1N0h,2020-10-30,214880,4,0.917,0.245,0.8440000000000001,1.32e-06,0.247,-3.3710000000000004,0.11800000000000001,96.022,4,1
3059,Adictiva,Party Primaveral,Various Artists,spotify:track:1G6bUK1Wn6wPtEC6ghDRIH,2020-10-30,207853,7,0.787,0.29100000000000004,0.7709999999999999,5.65e-05,0.172,-3.2060000000000004,0.0563,99.036,4,1
3060,Escondidos,Party Primaveral,Various Artists,spotify:track:7myeSdqUrFZgeUJhexhkI0,2020-10-30,202713,3,0.687,0.0743,0.8009999999999999,0.0,0.111,-3.167,0.0526,96.02600000000001,4,1
3061,Pegamos Tela,Party Primaveral,Various Artists,spotify:track:6eQ893gAQY7UTkk6IcNB5B,2020-10-30,187940,0,0.677,0.086,0.857,0.0,0.245,-3.137,0.0795,169.99599999999998,4,2
3062,Loco,Party Primaveral,Various Artists,spotify:track:5QTq50acd73KfyHBaNoczo,2020-10-30,196586,0,0.753,0.36200000000000004,0.885,0.0,0.177,-3.28,0.0682,153.987,4,2
3063,Dame Like,Party Primaveral,Various Artists,spotify:track:6jphIdNO9oCZU64DE12COT,2020-10-30,169826,0,0.893,0.0393,0.677,0.00374,0.142,-5.7829999999999995,0.0483,135.994,4,1
3064,Hijoepu*#,Party Primaveral,Various Artists,spotify:track:6pUvc6LzAExAaPCNtBlqOv,2020-10-30,188080,5,0.85,0.0237,0.741,0.00018899999999999999,0.102,-4.26,0.15,92.986,4,1
3065,Un Traguito,Party Primaveral,Various Artists,spotify:track:6chjyDEBMO7FWNnj15gaBV,2020-10-30,184185,2,0.642,0.14300000000000002,0.851,0.0,0.7759999999999999,-3.448,0.10300000000000001,96.99600000000001,4,3
3066,Ahora Me Toca,Party Primaveral,Various Artists,spotify:track:5O6SyJYhn6p4VtnWhomwPn,2020-10-30,212213,4,0.648,0.201,0.7120000000000001,0.0,0.24,-8.185,0.0341,94.97,4,1
3067,Bonita,Party Primaveral,Various Artists,spotify:track:6DOCeEhKsV66RXU8BJcoG0,2020-10-30,147493,0,0.745,0.255,0.8809999999999999,0.0,0.25,-2.5869999999999997,0.0506,157.985,4,2
3068,Si Supieras,Party Primaveral,Various Artists,spotify:track:6BSARqOiylZZz9KLasrJnL,2020-10-30,241880,11,0.691,0.29100000000000004,0.894,0.0,0.10400000000000001,-1.681,0.115,184.018,4,2
3069,4 AM,Party Primaveral,Various Artists,spotify:track:4Os1J0ESywaEoXPluMTmzi,2020-10-30,216066,0,0.743,0.0318,0.7909999999999999,4.52e-06,0.11199999999999999,-6.675,0.0396,96.006,4,1
3070,Stu core t'apparten,Libertà,Rocco Hunt,spotify:track:3nhAgjyrfUUCNDMZHx6LCa,2019-08-30,149909,61,0.536,0.361,0.551,0.0,0.0952,-6.831,0.42100000000000004,158.987,4,2
3071,Mai Più (feat. Achille Lauro),Libertà,Rocco Hunt,spotify:track:4GSAtTvi7uwdzcEQrGVCuJ,2019-08-30,199874,38,0.433,0.17600000000000002,0.614,0.0,0.10099999999999999,-8.649,0.0456,99.777,4,1
3072,Nun Se Ne Va,Libertà,Rocco Hunt,spotify:track:14gAXpJR7h7OmFa7mqC4DT,2019-08-30,188911,38,0.768,0.18,0.6920000000000001,0.0,0.155,-7.274,0.0961,89.978,4,1
3073,Ti volevo dedicare (feat. J-AX & Boomdabash),Libertà,Rocco Hunt,spotify:track:7iyXLS0T3S8CzTsGq2e9Sp,2019-08-30,208000,38,0.754,0.0105,0.736,0.0,0.12300000000000001,-6.015,0.0631,119.99600000000001,4,1
3074,Maledetto Sud (feat. Clementino),Libertà,Rocco Hunt,spotify:track:6lijqcw2uVCNbWq1JLIJlW,2019-08-30,225433,36,0.494,0.0728,0.639,0.0,0.11199999999999999,-8.532,0.361,87.773,4,1
3075,Street Life,Libertà,Rocco Hunt,spotify:track:3xs9DdqwCJUn9HOvCCN9TN,2019-08-30,196054,35,0.7340000000000001,0.124,0.6759999999999999,0.0,0.124,-8.887,0.0841,120.083,4,1
3076,Nisciun' (feat. Geolier),Libertà,Rocco Hunt,spotify:track:2gGeyPKbzQW6S3bSPGr3Zq,2019-08-30,144000,42,0.696,0.598,0.488,0.0,0.385,-7.289,0.382,150.327,4,0
3077,Buonanotte Amò,Libertà,Rocco Hunt,spotify:track:00BILiPbbV3eiPTItE98BJ,2019-08-30,162000,41,0.685,0.491,0.645,0.0,0.0973,-6.03,0.22899999999999998,97.311,4,1
3078,Se Tornerai (feat. Neffa),Libertà,Rocco Hunt,spotify:track:3ldSG2qXx6j3tFSQZDosYj,2019-08-30,221255,40,0.695,0.166,0.725,0.0,0.136,-6.362,0.16699999999999998,93.75200000000001,3,1
3079,Discofunk,Libertà,Rocco Hunt,spotify:track:2W0si1ZSRtzK8rDsA71eyt,2019-08-30,196681,37,0.82,0.0292,0.797,0.0,0.0745,-7.787000000000001,0.171,105.006,4,1
3080,Nun Me Vuò Bene Cchiù,Libertà,Rocco Hunt,spotify:track:3d7IKP1YsvxWZsB9JmMq6s,2019-08-30,152380,36,0.7490000000000001,0.513,0.708,0.0,0.109,-7.848,0.182,104.001,4,1
3081,Libertà,Libertà,Rocco Hunt,spotify:track:6kib8j2awkvplDSpuoYFCz,2019-08-30,200154,36,0.645,0.12,0.677,0.0,0.10300000000000001,-8.618,0.18600000000000003,96.84200000000001,4,1
3082,Grande Bugia,Libertà,Rocco Hunt,spotify:track:0sc2vqM2qfL89Ud0McVNOL,2019-08-30,198782,35,0.6409999999999999,0.402,0.6859999999999999,0.0,0.13699999999999998,-6.478,0.124,94.88,4,1
3083,Nun E' Giusto,Libertà,Rocco Hunt,spotify:track:7vyQX9UIO7I1GMtUxv1Nco,2019-08-30,203520,33,0.664,0.382,0.584,0.0,0.153,-7.751,0.191,124.62299999999999,4,1
3084,Benvenuti In Italy,Libertà,Rocco Hunt,spotify:track:2c1riaeZdOj2jATlOxjXuc,2019-08-30,196380,35,0.758,0.0122,0.804,0.0,0.13,-6.6370000000000005,0.22699999999999998,114.948,4,1
3085,Cuore Rotto (feat. Gemitaiz & Speranza) - Nfam' Version,Libertà,Rocco Hunt,spotify:track:2To4LaGQPv2NkhzgLZ7qev,2019-08-30,183064,34,0.6920000000000001,0.0761,0.7559999999999999,0.0,0.0705,-5.99,0.0957,102.03200000000001,4,1
3086,Ngopp'A Luna,Libertà,Rocco Hunt,spotify:track:4s3h0B9gVUlG0l9Fmu8Izv,2019-08-30,134439,39,0.43,0.205,0.54,0.0,0.0638,-9.139,0.43700000000000006,170.903,4,2
3087,Mai Più (feat. Achille Lauro),Libertà,Rocco Hunt,spotify:track:5vNkDJmNYpUqB58UFza5Jm,2019-08-30,200000,41,0.626,0.19399999999999998,0.614,0.0,0.0845,-8.635,0.042,99.95700000000001,4,1
3088,Nun Se Ne Va,Libertà,Rocco Hunt,spotify:track:3O89DOet90IVKiZmwa6zYa,2019-08-30,189040,42,0.757,0.171,0.691,0.0,0.14800000000000002,-7.276,0.10300000000000001,89.963,4,1
3089,Ti volevo dedicare (feat. J-AX & Boomdabash),Libertà,Rocco Hunt,spotify:track:00GxbkrW4m1Tac5xySEJ4M,2019-08-30,208133,70,0.754,0.0104,0.725,0.0,0.192,-6.058,0.0661,120.00200000000001,4,1
3090,Maledetto Sud (feat. Clementino),Libertà,Rocco Hunt,spotify:track:05jBXwLISlGf0h3GsKfl9C,2019-08-30,225560,38,0.5920000000000001,0.0742,0.637,0.0,0.102,-8.547,0.336,90.038,4,1
3091,Street Life,Libertà,Rocco Hunt,spotify:track:0GF55buAJEB1rnh42v63I5,2019-08-30,196186,32,0.727,0.13,0.6729999999999999,0.0,0.124,-8.896,0.0873,120.095,4,1
3092,Nisciun' (feat. Geolier),Libertà,Rocco Hunt,spotify:track:6nUJr7wd4hiPBLjC8Db2Cr,2019-08-30,144133,60,0.6890000000000001,0.631,0.47700000000000004,0.0,0.349,-7.386,0.39399999999999996,150.379,4,5
3093,Buonanotte Amò,Libertà,Rocco Hunt,spotify:track:0G9rMKBc4l9Knfd1Sw1cdi,2019-08-30,162133,55,0.727,0.47200000000000003,0.653,0.0,0.09699999999999999,-6.046,0.193,97.994,4,1
3094,Se Tornerai (feat. Neffa),Libertà,Rocco Hunt,spotify:track:3fTvFZyr41XvhCtk4ohywa,2019-08-30,221386,52,0.462,0.175,0.731,0.0,0.134,-6.404,0.32,187.775,3,2
3095,Discofunk,Libertà,Rocco Hunt,spotify:track:41JLydTGHHSqVRFT0eCrY6,2019-08-30,196813,40,0.8190000000000001,0.0305,0.7959999999999999,0.0,0.0774,-7.808,0.175,105.001,4,1
3096,Nun Me Vuò Bene Cchiù,Libertà,Rocco Hunt,spotify:track:4sBmsQPZC3OKQ4DqiQ0nCR,2019-08-30,152506,35,0.75,0.535,0.691,0.0,0.11800000000000001,-7.906000000000001,0.14400000000000002,104.029,4,1
3097,Libertà,Libertà,Rocco Hunt,spotify:track:4CLe1nrn85ScQVC5mJvLSj,2019-08-30,200280,38,0.622,0.125,0.6679999999999999,0.0,0.16399999999999998,-8.658,0.177,96.986,4,1
3098,Grande Bugia,Libertà,Rocco Hunt,spotify:track:1tmeLLE8Rn6UXEAUJytmwD,2019-08-30,198906,37,0.547,0.40399999999999997,0.68,0.0,0.128,-6.502000000000001,0.255,189.838,4,2
3099,Nun E' Giusto,Libertà,Rocco Hunt,spotify:track:4BOIQxE2SM6hoyANU2FIl3,2019-08-30,203653,32,0.49,0.37200000000000005,0.62,0.0,0.146,-7.795,0.345,93.745,3,1
3100,Benvenuti In Italy,Libertà,Rocco Hunt,spotify:track:60c3TbWRHTfh7XCQCL5Xf5,2019-08-30,196373,51,0.758,0.0122,0.804,0.0,0.124,-6.6370000000000005,0.22699999999999998,114.948,4,1
3101,Cuore Rotto (feat. Gemitaiz & Speranza) - Nfam' Version,Libertà,Rocco Hunt,spotify:track:2bK2mz8bwFQnqyMrkXk8Lj,2019-08-30,183186,33,0.695,0.0835,0.762,0.0,0.0565,-5.981,0.0789,101.99700000000001,4,1
3102,Ngopp'A Luna,Libertà,Rocco Hunt,spotify:track:2CfWwaXsDgNxBE4lTJZC0A,2019-08-30,134573,53,0.574,0.226,0.531,0.0,0.0603,-9.15,0.382,110.435,5,1
3103,Tengo voglia 'e sunnà,SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:4caBNHgVCvhAZOOse7lk0h,2016-03-04,172120,24,0.589,0.16,0.773,0.0,0.0787,-3.716,0.18,91.171,4,1
3104,Vene e vvà,SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:3j4uOtmNCfOBpv8VzUTA6A,2016-03-04,194986,31,0.7190000000000001,0.204,0.865,0.0,0.242,-5.857,0.12,90.035,4,1
3105,Eco del mare (feat. Enzo Avitabile),SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:36bEbUfGmiyIBu3IjRrxn5,2016-03-04,209706,24,0.54,0.111,0.715,0.0,0.152,-5.78,0.11,154.106,4,2
3106,Se mi chiami (feat. Neffa),SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:46yWn8csduQHDHxhZXn1KJ,2016-03-04,233026,37,0.602,0.17,0.762,0.0,0.0632,-5.063,0.24600000000000002,91.634,4,1
3107,Una moneta e un sogno (feat. J-AX & Guè Pequeno),SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:2K12qQBqZdkCR7suOXyqBg,2016-03-04,179960,24,0.6409999999999999,0.0964,0.84,0.0,0.7,-4.133,0.17,113.545,4,3
3108,O' posto mio,SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:3sV7V52farRvpguHXrrg4H,2016-03-04,171400,42,0.521,0.146,0.831,0.0,0.10099999999999999,-4.9510000000000005,0.166,109.26799999999999,4,1
3109,"O' reggae de guagliune (feat. Clementino, Speaker Cenzou & O' Zulù)",SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:4UgBqXSRqHDbwQW8DlL5Ow,2016-03-04,309626,37,0.59,0.15,0.902,0.0,0.132,-4.482,0.268,179.896,4,2
3110,SignorHunt,SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:05oOp3wrkX9nZbgkKlIFkL,2016-03-04,182133,25,0.6,0.253,0.797,0.0,0.282,-4.893,0.285,130.054,5,2
3111,Allora no! (feat. Chiara),SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:3B8i7Ub3P3RHoEW6lEpyCw,2016-03-04,194373,21,0.7509999999999999,0.0487,0.595,0.0,0.0431,-4.353,0.281,84.516,4,1
3112,Qualcosa di strano,SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:4DTCbFnHYzE8Ko6mDNsTVu,2016-03-04,240066,22,0.613,0.11699999999999999,0.8440000000000001,0.0,0.316,-5.073,0.33399999999999996,172.128,4,2
3113,Back in the Days (feat. Mario Biondi),SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:2QPHz8CinJM4A3ZGi1Tcol,2016-03-04,237666,20,0.46299999999999997,0.358,0.802,0.0,0.336,-4.8260000000000005,0.439,87.094,4,1
3114,Maletiempo,SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:2WoERfbTm57IMOMzbalrkZ,2016-03-04,192733,24,0.623,0.0035399999999999997,0.8029999999999999,0.0,0.0875,-3.947,0.0578,96.96600000000001,4,1
3115,Nu brutto suonno (feat. Luchè),SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:7yGTLo7nVv7OyXbIuRIsPn,2016-03-04,240413,40,0.621,0.0957,0.759,0.0,0.13699999999999998,-4.923,0.131,145.236,4,2
3116,"Altri 100 anni (feat. Nazo, Zoa & Chief)",SignorHunt - Wake Up Edition,Rocco Hunt,spotify:track:1hO73XehRo1beZIEPgSOeK,2016-03-04,354200,18,0.7,0.0271,0.812,0.0,0.127,-3.79,0.149,143.957,4,2
